FRQ, BETA, SPEED, GROUP, I, J, Added Mass, Radiation Damping 
1.200000e-01, 0.000000, 0.000000, 0, 2, 3, 1.647681e+00, -3.860536e-02 
1.200000e-01, 0.000000, 0.000000, 0, 2, 4, 1.885001e+05, -4.472902e+02 
1.200000e-01, 0.000000, 0.000000, 0, 2, 5, 1.885678e+02, 2.314265e-03 
1.200000e-01, 0.000000, 0.000000, 0, 2, 6, 2.651294e+06, 2.585036e+03 
1.200000e-01, 0.000000, 0.000000, 0, 3, 1, 1.161906e+04, -3.161580e+02 
1.200000e-01, 0.000000, 0.000000, 0, 3, 2, 7.750077e-01, 4.315353e-01 
1.200000e-01, 0.000000, 0.000000, 0, 3, 3, 8.096430e+05, 1.680351e+05 
1.200000e-01, 0.000000, 0.000000, 0, 3, 4, 5.954982e+00, -8.248909e-01 
1.200000e-01, 0.000000, 0.000000, 0, 3, 5, -1.267181e+06, 3.786799e+04 
1.200000e-01, 0.000000, 0.000000, 0, 3, 6, -3.715557e+02, -1.553125e+02 
1.200000e-01, 0.000000, 0.000000, 0, 4, 1, -3.568248e+00, -7.359089e-03 
1.200000e-01, 0.000000, 0.000000, 0, 4, 2, 2.104601e+05, -3.366268e+02 
1.200000e-01, 0.000000, 0.000000, 0, 4, 3, 1.253245e+01, 8.228504e+00 
1.200000e-01, 0.000000, 0.000000, 0, 4, 4, 2.691280e+07, 1.714023e+03 
1.200000e-01, 0.000000, 0.000000, 0, 4, 5, -8.149615e+02, 4.867818e+00 
1.200000e-01, 0.000000, 0.000000, 0, 4, 6, 3.317494e+07, -2.832606e+03 
1.200000e-01, 0.000000, 0.000000, 0, 5, 1, 5.082691e+06, 2.930392e+04 
1.200000e-01, 0.000000, 0.000000, 0, 5, 2, 1.995117e+02, 1.474766e+00 
1.200000e-01, 0.000000, 0.000000, 0, 5, 3, -1.314572e+06, 1.162682e+04 
1.200000e-01, 0.000000, 0.000000, 0, 5, 4, -1.756980e+03, -1.631682e+01 
1.200000e-01, 0.000000, 0.000000, 0, 5, 5, 2.976607e+09, 1.072867e+07 
1.200000e-01, 0.000000, 0.000000, 0, 5, 6, -2.593599e+04, -2.009353e+02 
1.200000e-01, 0.000000, 0.000000, 0, 6, 1, -1.912393e+01, 1.171552e-01 
1.200000e-01, 0.000000, 0.000000, 0, 6, 2, 2.654250e+06, 2.640769e+03 
1.200000e-01, 0.000000, 0.000000, 0, 6, 3, -1.089813e+02, 3.258666e+01 
1.200000e-01, 0.000000, 0.000000, 0, 6, 4, 3.322775e+07, -4.392317e+03 
1.200000e-01, 0.000000, 0.000000, 0, 6, 5, -1.845390e+04, 7.098522e+01 
1.200000e-01, 0.000000, 0.000000, 0, 6, 6, 1.419349e+09, 4.588845e+04 
1.500000e-01, 0.000000, 0.000000, 0, 1, 1, 2.013968e+04, 2.915692e+02 
1.500000e-01, 0.000000, 0.000000, 0, 1, 2, 7.454779e-01, 1.383741e-02 
1.500000e-01, 0.000000, 0.000000, 0, 1, 3, 1.193625e+04, -5.211508e+02 
1.500000e-01, 0.000000, 0.000000, 0, 1, 4, -7.193294e+00, -1.616551e-01 
