time_step,actual_x,actual_y,predicted_x,predicted_y,error
323,4.4765615926077,21.140404150357053,4.464655698196953,23.03341614821327,1.8930494379041731
324,4.433257930327065,21.06831208275744,4.457831588493651,22.999310400275114,1.931154671933808
325,4.377804548991553,20.975993126223024,4.450702269481486,22.96342029788864,1.9887636461700058
326,4.383293133851093,20.94817461888284,4.442440192135042,22.927506845382574,1.9802157552559851
327,4.387076438512436,20.928999204603013,4.436889541255301,22.893692001638534,1.9653241798563748
328,4.387076438512436,20.90898392024555,4.424365988852447,22.859595820245865,1.950968296766351
329,4.387076438512436,20.90898392024555,4.413982273930674,22.825128219959858,1.9163331916207025
330,4.408548200142983,20.913630933026184,4.407742975199586,22.78901628771198,1.8753855275535165
331,4.426353095338976,20.91748434649813,4.394517460757857,22.754224818138006,1.837016349352681
332,4.451937488481176,20.9230214330196,4.387936082588499,22.71900144585741,1.7971200256157451
333,4.451937488481176,20.9230214330196,4.378429181793695,22.68415150412691,1.7626634955403426
334,4.423064759479749,20.837883109809752,4.37985815053246,22.658401105491045,1.8210306377587817
335,4.390501038924168,20.741860992695745,4.367525409361338,22.62328437709582,1.881563666454379
336,4.362508636413932,20.65931852806697,4.354920194869852,22.58769960695279,1.9283960096022572
337,4.362508636413932,20.618893649005724,4.34777599891088,22.55209987604392,1.9332623636917592
338,4.368991122372918,20.5963787207605,4.332614981954908,22.515907600460174,1.9198735228115396
339,4.37501958370135,20.57544070792137,4.319448916627085,22.480630811241987,1.9060003748241767
340,4.380377833950884,20.556830467860465,4.30812215284816,22.445939633933428,1.8904904984666027
341,4.38663265300729,20.535106270826667,4.295287090739226,22.408874254611852,1.8759931952980184
342,4.387176339684368,20.47556096624253,4.282684483950948,22.370700787691,1.898018306222138
343,4.387701060074003,20.418092875263724,4.2751870093997475,22.333391312447908,1.9186004052640317
344,4.38828534773167,20.35410089604612,4.265000088525927,22.295660670784834,1.9454700239327443
345,4.3887767504576045,20.300281800925973,4.254510160921132,22.258548054782274,1.9628637848964834
346,4.389369422658122,20.235371535167825,4.242742901122188,22.21985833713186,1.9898962797058473
347,4.389938697416427,20.173023789114072,4.232043646661555,22.18111174919975,2.0142860031519714
348,4.3904455855582265,20.117508710179692,4.2235409882049915,22.143995936898115,2.033348869395159
349,4.39174393525018,20.031874749098275,4.2159288808833715,22.10694851347578,2.0825085980494356
350,4.39174393525018,20.031874749098275,4.208504407120859,22.069800548193577,2.046147181237772
351,4.39232405620402,20.028363388922223,4.200756105979895,22.032265998361233,2.0130384863855793
352,4.437160885465428,20.018381605568354,4.19464426852203,21.997695006368282,1.9941153046100033
353,4.500145455249481,20.004359687859683,4.190329479904836,21.96044770249498,1.9804712215981877
354,4.50597849755296,20.005228217130178,4.191769805773152,21.92336090647948,1.943697537154474
355,4.515478846536032,20.006642801620124,4.193940968521861,21.88512669497502,1.9058038578488676
356,4.5246647315953705,20.00801056301021,4.201070090093641,21.84918222570193,1.869392035798706
357,4.534489597020097,20.009473467401445,4.205082090375004,21.81223998957646,1.832614645502196
358,4.546267190504782,20.01122712940923,4.207889835619358,21.77553187304509,1.7964605374778613
359,4.544308304913925,20.02714008354784,4.211009039347051,21.738122671780708,1.7431436595024108
360,4.545662206523511,20.02714008354784,4.21953554524946,21.70151158043516,1.7058366008450039
361,4.545662206523511,20.029587576967216,4.231290234056292,21.666354563025358,1.6666841043589462
362,4.545662206523511,20.031677998437573,4.238744358801274,21.62960656726134,1.6271368339244325
363,4.545662206523511,20.0337186047986,4.240626141116014,21.592401035068157,1.5882499550229168
364,4.545662206523511,20.0361640698892,4.249043752126386,21.558893192497614,1.5513498922966185
365,4.543180985691664,20.037594208219627,4.243566179800769,21.521312389460924,1.513667292787626
366,4.541277564231297,20.038691311691636,4.242689380924208,21.48368437209499,1.4755201956681185
367,4.539161939234975,20.039910726086845,4.248781302514477,21.4598057995863,1.449283593341973
368,4.539161939234975,20.039910726086845,4.246193570121182,21.426811689449075,1.4175065246679737
369,4.539161939234975,20.039910726086845,4.2382467603674066,21.39030799449754,1.383518242526628
370,4.527511268564114,20.053257098358365,4.236860706856465,21.361391391543272,1.3400347301571502
371,4.516814977251704,20.0655101857396,4.251262774145221,21.350412490715804,1.312056365369974
372,4.511934273825206,20.069879670656164,4.279455780437207,21.36547726665956,1.3162900062895468
373,4.511934273825206,20.069879670656164,4.272558393342411,21.329498789211335,1.2821626792207848
374,4.501657301212045,20.08178402085885,4.264282007155931,21.292611314853254,1.233875911957938
375,4.491412887337228,20.09365065658686,4.2669054180513974,21.263711656381908,1.1914051984973522
376,4.491412887337228,20.09365065658686,4.286078568933522,21.267032885862115,1.1912128434051075
377,4.491412887337228,20.09365065658686,4.281352865895247,21.23163654835296,1.1572109152902468
378,4.491412887337228,20.09365065658686,4.291509551381683,21.211356965763095,1.1354420889233043
379,4.471018840965663,20.112817271815345,4.287628977013743,21.176961736691716,1.0798311369502742
380,4.471018840965663,20.112817271815345,4.298711659772312,21.157723378328207,1.0590177222873403
381,4.470354110741561,20.114517887679,4.310576544528818,21.139108596307757,1.0369739586282998
382,4.470354110741561,20.114517887679,4.306832289708769,21.10584534139705,1.0047235970399984
383,4.455686149260007,20.12968360060264,4.307016477025105,21.068751471055272,0.9507634494230808
384,4.455464552575316,20.13005324544896,4.314846145025445,21.04268789285195,0.9234043189103274
385,4.455249979694557,20.130411173906435,4.340786546505047,21.060869697419527,0.9374726350756554
386,4.4549658692237095,20.130411173906435,4.337193798310114,21.02736120292318,0.9046488905870718
387,4.445178287572905,20.142711365920565,4.327882651275946,20.99219421663654,0.8575426403129175
388,4.445178287572905,20.142711365920565,4.318726052566422,20.956975106088045,0.8240240325922951
389,4.444574223343,20.14312335932425,4.328526313452972,20.93750402138901,0.802812402527696
390,4.4440848087205005,20.14312335932425,4.351696820034636,20.956800399286273,0.8189052850084553
391,4.443447008299459,20.14312335932425,4.36213057398702,20.936714401406768,0.7977462657781019
392,4.44441172506545,20.05425544979276,4.385281092523588,20.94471048185003,0.8924161561855083
393,4.445715396292515,19.934163687371104,4.3769217245643866,20.906885448781374,0.9751513699887497
394,4.446812657569838,19.833086024617614,4.367304312101556,20.867556948152902,1.0375218882698598
395,4.448052928619139,19.71883456834641,4.357907458244814,20.828186545459154,1.1130085421743015
396,4.449351493285899,19.599213212737567,4.347731647117985,20.78844761842263,1.19356820701638
397,4.450367553878426,19.50561560564888,4.336720765604628,20.74874518805516,1.248313562827289
398,4.451797037187999,19.373934268794194,4.329285191408349,20.71281820156944,1.3444773474477163
399,4.452897161848738,19.272592836499808,4.31886161122377,20.673564750639322,1.4073691175519922
400,4.4539656849580815,19.174162480191185,4.313880397508843,20.63633975007904,1.468872443861764
401,4.455228271849803,19.05785533012959,4.304678269232614,20.598550308433893,1.5480330485684497
402,4.456520869202337,18.93878367237976,4.299804482179685,20.564025659052255,1.6327803101472635
403,4.457742626796913,18.82623764103491,4.299502067886284,20.527851555434587,1.7089558180839364
404,4.458872788001918,18.722129298293314,4.304280536402008,20.495605710832002,1.7802014914289408
405,4.460172810443839,18.60237365515505,4.304396478379136,20.45864196488035,1.862793145607413
406,4.461822823545268,18.45037752510665,4.3016530851963815,20.42054266103876,1.9766651228584824
407,4.462563750087881,18.382124753640845,4.295063795441752,20.384729351786497,2.00959732566516
408,4.463856072115087,18.26307845834687,4.288029845723873,20.34640329697502,2.0907312704247696
409,4.496688417401543,18.26307845834687,4.284237346066153,20.310015324441316,2.0579324555213425
410,4.512021168158984,18.250587762183496,4.276001101745283,20.272611595628383,2.0357519138561764
411,4.529742836361838,18.236150954559623,4.2769426590893325,20.238917194244983,2.0186581039028004
412,4.529742836361838,18.236150954559623,4.278157144122748,20.205657042501095,1.985509907046032
413,4.528924688086943,18.24080188798926,4.279143770145243,20.173268847105625,1.9485428029797673
414,4.527685557210052,18.247845984268466,4.278040230543343,20.13519830623043,1.9037913689114518
415,4.5267659548149775,18.253073654670597,4.27188054731953,20.096917521146658,1.861377655097296
416,4.523270711446088,18.25467294192005,4.266427351896642,20.059617806164148,1.8231276626461999
417,4.520415909909178,18.25597918792808,4.258270743106483,20.022871326593283,1.786232884635961
418,4.517143096465426,18.257476699905936,4.252254390426902,19.988713905153396,1.7513846771682684
419,4.514208860455837,18.258819292035227,4.244696685382156,19.951257184085968,1.7137627697444304
420,4.511239631286478,18.260177895671685,4.240151662648646,19.91287884855044,1.6747862927509696
421,4.507973585668732,18.261672310955923,4.231556749240486,19.877779807833555,1.6395760759797284
422,4.503834013993522,18.26356641774611,4.218593594887285,19.84070120373142,1.6027215072671972
423,4.49068920414172,18.27905274225306,4.206069330022661,19.80762114369643,1.554840773402436
424,4.49068920414172,18.27905274225306,4.1917246331358236,19.771867826519134,1.5224574511391324
425,4.485245018355489,18.28191696548228,4.189071544715194,19.744429875103357,1.4922006357378563
426,4.479860447107265,18.28474982509695,4.191558908008961,19.727027106968286,1.470809822937223
427,4.4706183721300485,18.29637971328908,4.185538639117954,19.696585260269764,1.4289317786268592
428,4.464037798064745,18.304000005921583,4.177634891857384,19.661768779096725,1.387646448521219
429,4.457030797684569,18.312114099440343,4.168621135679064,19.627521850106838,1.346654255424018
430,4.449214516321264,18.321165338845184,4.157482244809149,19.59408271306527,1.3059197371327904
431,4.450814040846844,18.31781508864586,4.155547279784447,19.565235760001066,1.2818895395128815
432,4.453009774916437,18.31321606038048,4.165356717923647,19.556315975201848,1.2759473654607345
433,4.45500119019366,18.30904498371191,4.156771466055876,19.523886950624707,1.250912456142256
434,4.45500119019366,18.30290567221971,4.145605493256813,19.487606735838177,1.2244355056195364
435,4.480620711948236,18.191285931638788,4.133351657459503,19.45049837784243,1.3062204181835684
436,4.504625653245717,18.08670063352305,4.119729017758733,19.416082324398282,1.3839801660585629
437,4.531846686038792,17.968103391630155,4.112357499929136,19.38354882032943,1.476298390871106
438,4.553603150238436,17.873314311912516,4.10772153913415,19.35665633895767,1.548907350463345
439,4.582066732641461,17.749303500381195,4.094679901296264,19.321822639492872,1.64631782054415
440,4.607063935231128,17.64039509471164,4.080540329137808,19.287917729405287,1.7296120777797002
441,4.629677013287033,17.541873899409257,4.0717083643320855,19.25611856946123,1.802765598190237
442,4.655550583055131,17.429147316411992,4.059592956596976,19.22074064606202,1.8881133841430469
443,4.6811866952132215,17.317455294367193,4.044899128297335,19.18549417698157,1.973431309868908
444,4.714826602868048,17.170892146094246,4.030252216303712,19.150064647135856,2.094222022522741
445,4.734264767048591,17.086203490935645,4.0204799817074,19.118596613345268,2.154091577394635
446,4.757680928054455,16.984183404771912,4.008243369789785,19.081993047086122,2.2276584004564497
447,4.780407453437986,16.88516793945932,3.9971541612539347,19.048201825407865,2.3004784962000464
448,4.80835607687726,16.763400713366256,3.9939978205729183,19.027271237162473,2.405886347715621
449,4.832797441271497,16.656913996742002,3.978876263754433,18.992169950095537,2.4864838115469916
450,4.85507363865173,16.559860531164844,3.9701531258541998,18.956108853159073,2.5544256369348473
451,4.879854927284873,16.451892824546814,3.962685209618872,18.922467902240875,2.6353256924954356
452,4.911625490336557,16.313474081218583,3.951075262309974,18.885562851963165,2.7455959981673
453,4.927468686847465,16.29274601694116,3.9404663126114663,18.848132710842016,2.73937489988374
454,4.948451652546287,16.265293459533524,3.9259947183672246,18.811715271262052,2.744026644458404
455,4.971526147986492,16.235104499602087,3.913963019767767,18.773832723436477,2.750196495645555
456,4.972860006398422,16.197655409167613,3.902235336521631,18.737064972458008,2.755873384950677
457,4.974170586665757,16.160859870365226,3.899116737687951,18.70088499033225,2.758163952390337
458,4.975834023438384,16.11415761653305,3.8932484219912347,18.663831088630083,2.769986714548651
459,4.977324292828327,16.072317168808908,3.8875916450414714,18.627579692689302,2.7779279705564996
460,4.978754669417625,16.032158257061706,3.8827818552162405,18.591603938428285,2.7842267517812798
461,4.980344319403392,15.987527623447424,3.874729818118727,18.55677164712322,2.797033835806199
462,4.981779856207734,15.947223834734192,3.8633637227248308,18.519853684989336,2.8052235194470065
463,4.985057271736223,15.855207898544828,3.8534480784218665,18.48467849561346,2.8626307808102025
464,4.985057271736223,15.855207898544828,3.842253432994699,18.44899092980993,2.8343801839416582
465,4.98630622602819,15.820142555919196,3.833571292845523,18.41550596424711,2.8398431378277103
466,4.988015733086375,15.772146843744848,3.8247089818250295,18.379425480899933,2.855027931438763
467,4.989556636193047,15.728884815874087,3.815500678880131,18.34434172132385,2.866883711483045
468,4.994726818260828,15.682833201968258,3.8046625623609778,18.307508151916387,2.881869449863349
469,5.001198979919291,15.625184653827365,3.793156289881086,18.274527270285013,2.911766378048452
470,5.006473939674349,15.5781997688032,3.78231370487622,18.239133037564876,2.9290158997970135
471,5.013762210291161,15.513282011539244,3.7715924944858905,18.201601162490967,2.961426254397961
472,5.023906331547695,15.505754802402416,3.76104161274991,18.164183255223158,2.943139333560525
473,5.037886454038529,15.495381177808843,3.754225565506136,18.13127810129297,2.9318488821869484
474,5.0464887419211335,15.47896135998123,3.7440644897650834,18.095048602608564,2.9223657186672805
475,5.05548925356413,15.461781423253912,3.7338322581853625,18.0575946978606,2.912906412856056
476,5.063992057326695,15.4780772466846,3.7262668678667303,18.02091091120017,2.8732406317448196
477,5.07302086960465,15.495381177808843,3.719075474342322,17.984610311625126,2.8336248541385682
478,5.081083752927609,15.487123009822426,3.7123951496686693,17.95143243664277,2.8188879800031983
479,5.09052419202138,15.477453921386042,3.7054142490159627,17.91666837775481,2.805048434229052
480,5.062559070913503,15.408883443155965,3.6980834365021344,17.883496176389578,2.825863042750699
481,5.044003395725434,15.363384926749772,3.6907768337186333,17.84797512361181,2.829206704089273
482,5.022896861222144,15.31163170318649,3.6825705565642473,17.812540810493353,2.8374321077284472
483,5.0028780316112345,15.26254553206886,3.6747108534108754,17.77652168640268,2.8432559078999162
484,4.978019574476801,15.201592594043149,3.6702644586693403,17.742740746525648,2.857911365977924
485,4.978019574476801,15.173230849845412,3.667105046952134,17.7109117470063,2.856277513528843
486,4.978019574476801,15.156082356478969,3.6642171534839925,17.677874695447805,2.8435037194082375
487,4.982849991249,15.139458028916232,3.6594822145197448,17.642493735937002,2.831340675917735
488,4.987588128089937,15.123151291300102,3.6558374324012455,17.607082407859686,2.8184168796117177
489,4.992711448500864,15.105518908684529,3.6528660719413217,17.57817493931723,2.8123323912568092
490,4.992711448500864,15.070870106822404,3.6483750086408016,17.541739629519704,2.81290537731542
491,4.992711448500864,15.038161036957984,3.6444628559183236,17.505355069351914,2.8115512908145606
492,4.969489145736019,14.99106593722168,3.6423069927040395,17.46960725815368,2.8115084113148123
493,4.950622578501095,14.952804319732325,3.6399780892897304,17.437065994305136,2.808797793514412
494,4.928074295071527,14.907076139036755,3.6336169139612373,17.4021614249177,2.8108842906335556
495,4.907266176357527,14.864877032596535,3.6261403941679653,17.366067757768157,2.8102025395823977
496,4.888878360383121,14.82758632822425,3.622596620501941,17.331874532563212,2.8062303638774515
497,4.864470188288864,14.778086271713915,3.6197362085003313,17.298173827988627,2.8107301492193892
498,4.84382260084185,14.736212724547729,3.6166295748334285,17.263500964207175,2.8094819040891954
499,4.823190623277942,14.694370834405788,3.610397401185697,17.227991731775525,2.8089325821638225
500,4.823964191943157,14.684684836221829,3.609027558973981,17.19335866154504,2.7873850440856347
501,4.825547924577752,14.664854623194405,3.6073756005279627,17.16127573878837,2.7777800844315017
502,4.825547924577752,14.635434043640556,3.602423023585221,17.125941934002164,2.7746466577532742
503,4.825547924577752,14.606096940176496,3.601273237531064,17.09062510908914,2.7697885716176383
504,4.796619516263391,14.54285459480099,3.6011945990975853,17.055979335618737,2.7829546700388668
505,4.773092374949215,14.491420323667906,3.5968372094575223,17.019350470913174,2.7881906397693417
506,4.747249361676366,14.434923168581294,3.5914812804330047,16.98364112333727,2.7985287331947215
507,4.720271263821381,14.37594452849925,3.5909586570123118,16.947899045360806,2.8089672480651062
508,4.693092645716658,14.31652751756904,3.5882710938239377,16.911794954849007,2.820645977880309
509,4.672450135770583,14.271399533711772,3.5910012969178986,16.87647035898042,2.8206250363566037
510,4.677156578696731,14.304792305443032,3.58877151928748,16.840882962507727,2.7597713416868648
511,4.677156578696731,14.304792305443032,3.5890455340631213,16.806049702627185,2.727686604509779
512,4.705002821999102,14.296464282609092,3.5887319933753368,16.77082934410644,2.714506036168488
513,4.733123353694153,14.28805422788408,3.5892026959699486,16.73683501960111,2.702791489747305
514,4.733123353694153,14.277888975449446,3.589453157597678,16.701633421642306,2.6800221375746287
515,4.733123353694153,14.269677343034076,3.589214989195103,16.666243994546655,2.6555711365943684
516,4.678694919372495,14.159121861935391,3.58846423551579,16.633607918334725,2.7040126085758893
517,4.634707191743633,14.069773629691436,3.589810005483674,16.60179443837476,2.7391494127665497
518,4.624326002278752,14.031966476567655,3.5924052336267103,16.56626284302545,2.7363330473128804
519,4.624326002278752,14.015222678237322,3.593301579159675,16.531029121888402,2.718877235732485
520,4.624326002278752,13.99390855044094,3.594317118673576,16.49588672624302,2.70570011133819
521,4.6384411303002535,13.984418915721134,3.594114869520059,16.46033917547536,2.6871543445839845
522,4.651852600942936,13.975402351559577,3.5956723051275965,16.424718657446626,2.667333346912747
523,4.66918228110318,13.963751565659422,3.598979890266424,16.391453521264317,2.6531245622097246
524,4.635776212235472,13.894081412307631,3.6033858730588015,16.356662316185954,2.6702311736198974
525,4.5885593582530575,13.795608123793166,3.604493969971305,16.32179982022715,2.711093723121007
526,4.546123052646792,13.707104926036488,3.605842303637406,16.286825841230872,2.7457399525900126
527,4.5529923582782335,13.683942184555274,3.6078155126087275,16.25227369920683,2.736729076606254
528,4.559899765070942,13.66065096904831,3.6109787655658927,16.217991826993945,2.7277176039721884
529,4.566547426641526,13.638235593364737,3.6143051387406793,16.184944724602225,2.7189138960244845
530,4.573463456596122,13.614915301255236,3.6166780331768003,16.1503750290103,2.709980512390351
531,4.573463456596122,13.58337060105001,3.6195420731454995,16.115070937139514,2.7054523831625747
532,4.573463456596122,13.58337060105001,3.623117714807382,16.080856604439738,2.672188871704915
533,4.573463456596122,13.58337060105001,3.6256118883974757,16.04600669251156,2.638749536107142
534,4.610093712643159,13.584051794455853,3.6275344917448145,16.010970463914397,2.6182736393927186
535,4.648273858423029,13.584761810337415,3.6325773594798427,15.974983634365323,2.597075229180846
536,4.648273858423029,13.576278105003544,3.6365838132696133,15.94051596702409,2.5716021106839224
537,4.648273858423029,13.567137074409068,3.6404083830201905,15.905413584721806,2.5462383735992407
538,4.614622723043634,13.427660661468334,3.643020342838941,15.870496174258712,2.628964915659631
539,4.571144691964334,13.247453968639196,3.6469566475497466,15.836349831832173,2.7489098442649174
540,4.593130333099019,13.20196935351843,3.650244230207978,15.801406992537501,2.7651600753254946
541,4.610523018007533,13.16598679680634,3.6526899070376437,15.766696983886483,2.7714865588078696
542,4.628859669558293,13.12805133095931,3.654919361499129,15.731746828121665,2.7798902794185776
543,4.6467154156522135,13.091110778086607,3.6583299001576286,15.697245201034072,2.7872643501668817
544,4.648002953958925,13.060254454254832,3.660771409318773,15.66257834242058,2.7832922486959006
545,4.6492971377811045,13.05209204774861,3.6655236070873123,15.627269132000926,2.7566913818837224
546,4.692719260286664,13.03249669511255,3.6688201313735824,15.592383647275689,2.7570619568743915
547,4.735932064910019,13.01299580256914,3.6736077771419566,15.558017769766572,2.757837867950073
548,4.735932064910019,12.995914374085253,3.677153766424386,15.523674780441048,2.740544500146668
549,4.735932064910019,12.978983171865446,3.679982236389993,15.488859990549805,2.7229600961675136
550,4.715801007159529,12.887962825157596,3.6844350307145994,15.455600568962815,2.76703439819265
551,4.69820166948596,12.80838937021394,3.6883645856650453,15.420883146984103,2.8008739117501813
552,4.681660319525643,12.733599489470226,3.692000434537409,15.385397361529591,2.8304520208287407
553,4.6598016002457765,12.634767712615648,3.69397805285546,15.349912768167975,2.8818098128405114
554,4.685625223248504,12.616334220215563,3.697516848602323,15.314513394547227,2.8734176544392245
555,4.716475773197885,12.594312392450725,3.7039038197034877,15.28002009348345,2.8702487377211665
556,4.719772543483277,12.557922400199905,3.7068395412424486,15.244713535470488,2.871389884985529
557,4.723835118759872,12.513079396279132,3.7109673314625304,15.209601266247752,2.8804741536357654
558,4.743927481367518,12.424990005210825,3.713912777638985,15.174774018985751,2.936365510679677
559,4.766235507068785,12.327186653841224,3.7206967394230794,15.141257142586234,3.0020233227401283
560,4.787137100816901,12.308048402762086,3.726001351176752,15.107355592710498,2.9936816502195476
561,4.805340420064687,12.291380788874068,3.7314923149896693,15.07342345075083,2.9820984432569535
562,4.823438048533187,12.274809949265329,3.73702338527794,15.04033516154957,2.9712668207880313
563,4.846140099901623,12.25402313442544,3.74239948907773,15.006019366843226,2.965084585509086
564,4.863524134715171,12.238105686835585,3.748845618254496,14.971476955277446,2.951919153059995
565,4.88306612343626,12.220212339025032,3.756723189762784,14.93977618025017,2.9435821528768993
566,4.904901471823657,12.200219108610431,3.761171209662212,14.905228333485844,2.9368680289119173
567,4.924221852402324,12.182528673186466,3.7647616197718214,14.870970470768931,2.927809305614014
568,4.943137269908368,12.165209036518569,3.7716829823693168,14.840453162727478,2.920485624448252
569,4.966150315550682,12.14413746413486,3.7749860324328672,14.805097095606449,2.915403661535911
570,4.941376301292435,12.066084684779224,3.7768719587838184,14.770579457221153,2.9445479004232804
571,4.914043517227937,11.979970269023957,3.7782366243554186,14.734458237824562,2.979473320599466
572,4.890683847849121,11.906373511516705,3.7829616880407464,14.698744326768043,3.004061110097122
573,4.86011707792071,11.810070129918271,3.7868602229645383,14.663589607862356,3.048680647053196
574,4.865327452658287,11.789014057600696,3.7928243005080056,14.62887526669872,3.035634150933209
575,4.873051272781956,11.757800695168426,3.7953956849304866,14.594111867187145,3.034139520613002
576,4.880668456342207,11.727018270490944,3.7993266908815038,14.559337403563383,3.03172091151179
577,4.887144464617643,11.700847542770845,3.8049779469510447,14.525818664518717,3.0251522623940903
578,4.885782258137946,11.678665285970236,3.810311007815404,14.491461131659868,3.0113881981237793
579,4.884439781540063,11.6568043118177,3.8153640302261245,14.456093143609884,2.9964880987322333
580,4.882781336591938,11.62979808898928,3.8208122244467866,14.420527644393566,2.9859587817914313
581,4.881618900872587,11.610868911933403,3.8251157720005047,14.38604982563627,2.969482777370022
582,4.879883238710979,11.5826052790982,3.8310958100845944,14.35251093277109,2.96181235068898
583,4.878845414316249,11.565705280763892,3.833559822327448,14.31669453897846,2.9428835973635312
584,4.877446957032217,11.54293271356395,3.838755250013424,14.281733687905195,2.9291485519314597
585,4.876218965927047,11.522936028443352,3.8441866650609207,14.246492542264583,2.912533391054786
586,4.876218965927047,11.50414778870431,3.850337674877597,14.211676694390896,2.89536615965126
587,4.876218965927047,11.484266419449003,3.8546995954019856,14.176034852800491,2.8790830351251495
588,4.870289258346219,11.446537684607556,3.856454993168814,14.14090704911721,2.8787994354688844
589,4.861781745986076,11.392407245016583,3.8606021772501897,14.105211432961347,2.891654732326255
590,4.857623723458829,11.365951146253389,3.864201712458385,14.069469634381655,2.8802603194141168
591,4.851902329885464,11.329547843373671,3.8696123175686132,14.036091651705625,2.8792834272987915
592,4.845676111705981,11.289932511326237,3.8745616372106504,14.002073135165098,2.8807585955875217
593,4.839715708252728,11.252008468973305,3.878439867905332,13.966911490944746,2.8800607042118496
594,4.834181444211491,11.216795808364294,3.8821122488370072,13.931869659510973,2.8771621035251864
595,4.828307652116581,11.179422844952214,3.885672675016327,13.896938111571195,2.8763605344879895
596,4.822410355341894,11.141900329168667,3.8917182279182505,13.863713052061918,2.8765347789574736
597,4.815947721299912,11.100780762508142,3.894889907947732,13.829536985544088,2.8800100729501796
598,4.809944343625264,11.062583289639136,3.8989177313996386,13.795582130489471,2.8808422643859863
599,4.80432544256114,11.026832112121705,3.901464846952809,13.760071121094349,2.878498347276231
600,4.798416184484053,10.989233490594245,3.90554800633247,13.724298007724407,2.8771151343698733
601,4.791558885107696,10.94560280115932,3.9084037640495133,13.68937208124769,2.8824005325783486
602,4.786616287610244,10.914154715757558,3.913168920706017,13.65366876491678,2.875386500679984
603,4.7795160585055,10.8689783461719,3.9162460700971913,13.618497811195972,2.8818557148880197
604,4.773098214497082,10.82814376342954,3.920063475183202,13.582278240410211,2.883214349258461
605,4.767854177767939,10.794777721587549,3.924628827757193,13.54961105802429,2.880995609584286
606,4.761106533271054,10.751844729267589,3.927633327002628,13.514941874829653,2.8860671200407997
607,4.753630517514037,10.704277355611778,3.9302406576825213,13.48002011695278,2.895292513444943
608,4.753505239991375,10.694774264927982,3.9314653778346162,13.445213291732195,2.8706557395728254
609,4.753289414319592,10.67840252571043,3.934130964604197,13.411013785687807,2.8527504033643174
610,4.753096538213891,10.663771655908274,3.937267087203441,13.377132512567165,2.8333557545046624
611,4.752930816439324,10.65120061348564,3.941241738189934,13.342156365451935,2.810708454961103
612,4.752715180108966,10.63484323701002,3.9476792922140937,13.306788407204273,2.7905866360539817
613,4.7525288432095385,10.620708407270689,3.947300440551704,13.270062021849277,2.7690192046151503
614,4.752291696307924,10.602719318218352,3.945870700561432,13.23320082568896,2.751317463239314
615,4.752142454626228,10.591398394841052,3.948428939132942,13.196746542987945,2.7264985582316053
616,4.751950420858963,10.576831421724956,3.9519880395745766,13.160320080754879,2.704506140278926
617,4.751735950594695,10.560562498720987,3.954932103901161,13.125948287484768,2.6862800701521756
618,4.751549728685547,10.54643639172005,3.95996635550539,13.091086834607246,2.6649296638337905
619,4.751363170579919,10.532284782094411,3.962906518056048,13.05578210943711,2.6438045793921483
620,4.751182727740495,10.5185970540021,3.9650258401306253,13.020952183691385,2.6229418306586054
621,4.750975992766134,10.502914901552677,3.967257431977419,12.982839163330915,2.600815088905991
622,4.750765413237236,10.486941115379874,3.967317101581944,12.948603779015663,2.583326213735689
623,4.75059571898722,10.47406873562529,3.9745007465025317,12.916004449067238,2.56229846717732
624,4.75040305300432,10.459453804963571,3.981791976409955,12.883202534107092,2.5426995278814166
625,4.750195164432693,10.443684144881594,3.9787066826028656,12.846752334324243,2.5238722631518544
626,4.749954835671529,10.425453691702646,3.9687004271326494,12.808737471637848,2.5080669900470474
627,4.7497942782997695,10.413274401823978,3.9710832620402705,12.774183563826206,2.486017481448987
628,4.749627796388654,10.400645698247148,3.975934424473895,12.741033449707153,2.464957659053974
629,4.74945132602468,10.387259307486786,3.9716737675843667,12.703678719637516,2.4435091207937214
630,4.7492273813002495,10.370271686888971,3.970972455142988,12.667866289553764,2.425823919471987
631,4.749043039412905,10.356288191406094,3.970143932070574,12.633107803700092,2.4063647616987067
632,4.74885586941121,10.34209016560226,3.980967986550173,12.602581061360958,2.3873564648901446
633,4.748672482081731,10.328179079357367,3.987760672498485,12.57038673007262,2.3678010750249405
634,4.748462476580616,10.312248836814376,3.9881812936291006,12.533378802178028,2.3476468644552337
635,4.748270935101054,10.2977192068273,3.993300524692973,12.500868350205543,2.3289152987088295
636,4.748091673567397,10.284121088232215,3.998062641046932,12.468065313933018,2.309146147517619
637,4.747878396615912,10.267942685533498,4.008496057860544,12.437861645532372,2.2924298322578935
638,4.747647688246349,10.25044199976901,4.012273837499311,12.404493289006474,2.276117672052153
639,4.744070795526399,10.252548080601782,4.016029681231817,12.370234550846341,2.2393391548312094
640,4.739673478531304,10.255137228715547,4.02205419183149,12.33820294768882,2.203211344879376
641,4.737111358016254,10.256645809858592,4.0273707408122625,12.302966223967793,2.165908350071433
642,4.73382952939808,10.258578156420352,4.031842905715099,12.267073573482755,2.1276369662586956
643,4.72956367738804,10.26108989771572,4.038694195136419,12.233694488120797,2.090088398033395
644,4.726375559438152,10.262967067268338,4.045961946867397,12.199800210011723,2.052872452686918
645,4.722944291764005,10.264987403813612,4.047714885709798,12.164422774625542,2.0158842919899382
646,4.709532711781899,10.268550625442062,4.053315493198102,12.129435425562384,1.9731987424698776
